Date,Order_id,Product
21/05/18,278,ice cream
21/05/18,278,lunch meat
21/05/18,278,butter
21/05/18,278,soda
21/05/18,278,waffles
21/05/18,278,cereals
21/05/18,278,paper towels
21/05/18,278,milk
21/05/18,278,laundry detergent
21/05/18,278,lunch meat
21/05/18,278,pasta
21/05/18,278,milk
21/05/18,279,dishwashing liquid/detergent
21/05/18,279,pasta
21/05/18,279,shampoo
21/05/18,279,sugar
21/05/18,279,eggs
21/05/18,279,spaghetti sauce
21/05/18,279,soap
21/05/18,279,coffee/tea
21/05/18,279,all- purpose
21/05/18,279,laundry detergent
21/05/18,279,all- purpose
21/05/18,279,cheeses
21/05/18,279,pasta
21/05/18,279,sandwich bags
21/05/18,279,paper towels
21/05/18,279,butter
21/05/18,279,soap
21/05/18,279,individual meals
22/05/18,280,sandwich loaves
22/05/18,280,cereals
22/05/18,280,aluminum foil
22/05/18,280,pork
22/05/18,280,dishwashing liquid/detergent
22/05/18,280,poultry
22/05/18,280,mixes
22/05/18,280,dinner rolls
22/05/18,281,aluminum foil
22/05/18,281,shampoo
22/05/18,281,individual meals
22/05/18,281,bagels
22/05/18,281,dinner rolls
22/05/18,281,juice
22/05/18,281,dishwashing liquid/detergent
22/05/18,281,tortillas
22/05/18,281,poultry
22/05/18,281,fruits
22/05/18,281,pasta
22/05/18,281,poultry
22/05/18,281,toilet paper
22/05/18,281,waffles
22/05/18,281,eggs
22/05/18,281,dishwashing liquid/detergent
22/05/18,281,sugar
22/05/18,281,soap
22/05/18,281,ice cream
22/05/18,281,paper towels
22/05/18,281,cheeses
23/05/18,282,poultry
23/05/18,282,soap
23/05/18,282,pork
23/05/18,282,tortillas
23/05/18,282,toilet paper
23/05/18,282,beef
23/05/18,282,shampoo
23/05/18,282,juice
23/05/18,282,aluminum foil
24/05/18,283,lunch meat
24/05/18,283,lunch meat
24/05/18,283,ice cream
24/05/18,283,waffles
24/05/18,283,soap
24/05/18,283,tortillas
24/05/18,283,paper towels
24/05/18,283,beef
24/05/18,283,tortillas
24/05/18,283,pasta
24/05/18,283,yogurt
24/05/18,283,waffles
24/05/18,283,cheeses
24/05/18,284,cereals
24/05/18,284,flour
24/05/18,284,toilet paper
24/05/18,284,cereals
24/05/18,284,mixes
24/05/18,284,milk
24/05/18,284,aluminum foil
24/05/18,284,spaghetti sauce
24/05/18,284,laundry detergent
24/05/18,284,mixes
24/05/18,284,sandwich bags
24/05/18,284,cheeses
24/05/18,284,mixes
24/05/18,284,butter
24/05/18,284,spaghetti sauce
24/05/18,284,soap
24/05/18,284,tortillas
24/05/18,284,dishwashing liquid/detergent
24/05/18,284,butter
24/05/18,284,cereals
24/05/18,284,ketchup
24/05/18,284,flour
24/05/18,284,cheeses
24/05/18,284,cereals
24/05/18,284,cereals
25/05/18,285,fruits
25/05/18,285,waffles
25/05/18,285,soap
25/05/18,285,ketchup
25/05/18,285,flour
25/05/18,285,yogurt
25/05/18,285,pasta
25/05/18,285,coffee/tea
25/05/18,285,flour
25/05/18,285,toilet paper
25/05/18,285,cereals
25/05/18,285,bagels
25/05/18,285,flour
25/05/18,285,aluminum foil
25/05/18,285,coffee/tea
25/05/18,285,cheeses
25/05/18,285,pork
25/05/18,285,spaghetti sauce
25/05/18,285,ice cream
25/05/18,285,tortillas
25/05/18,285,lunch meat
25/05/18,285,flour
25/05/18,285,soda
25/05/18,285,laundry detergent
25/05/18,285,individual meals
25/05/18,285,tortillas
25/05/18,285,hand soap
25/05/18,285,bagels
25/05/18,285,hand soap
25/05/18,285,tortillas
25/05/18,285,aluminum foil
26/05/18,286,aluminum foil
26/05/18,286,waffles
26/05/18,286,ketchup
26/05/18,286,yogurt
26/05/18,286,sandwich bags
26/05/18,286,soda
26/05/18,286,lunch meat
26/05/18,286,beef
26/05/18,286,shampoo
26/05/18,286,pork
26/05/18,286,dinner rolls
26/05/18,286,sandwich bags
26/05/18,286,pasta
26/05/18,286,hand soap
26/05/18,286,milk
26/05/18,286,toilet paper
26/05/18,286,paper towels
26/05/18,286,paper towels
27/05/18,287,paper towels
27/05/18,287,dishwashing liquid/detergent
27/05/18,287,laundry detergent
27/05/18,287,spaghetti sauce
27/05/18,287,individual meals
27/05/18,287,coffee/tea
27/05/18,287,fruits
27/05/18,287,lunch meat
27/05/18,287,sandwich bags
27/05/18,287,milk
27/05/18,287,cereals
27/05/18,287,cereals
27/05/18,287,dinner rolls
27/05/18,287,spaghetti sauce
27/05/18,287,individual meals
27/05/18,288,milk
27/05/18,288,beef
27/05/18,288,sandwich bags
27/05/18,288,soap
27/05/18,288,bagels
27/05/18,288,paper towels
27/05/18,288,cheeses
27/05/18,288,cereals
27/05/18,288,butter
27/05/18,288,shampoo
27/05/18,288,tortillas
27/05/18,288,soda
27/05/18,288,dinner rolls
27/05/18,288,poultry
27/05/18,288,shampoo
27/05/18,288,butter
27/05/18,288,ice cream
27/05/18,289,flour
27/05/18,289,laundry detergent
27/05/18,289,milk
27/05/18,289,lunch meat
27/05/18,289,waffles
27/05/18,289,waffles
27/05/18,289,ketchup
28/05/18,290,ketchup
28/05/18,290,juice
28/05/18,290,bagels
28/05/18,290,shampoo
28/05/18,290,soda
28/05/18,290,cheeses
28/05/18,290,sandwich loaves
28/05/18,290,mixes
28/05/18,290,pork
28/05/18,290,beef
28/05/18,290,yogurt
28/05/18,290,spaghetti sauce
29/05/18,291,shampoo
29/05/18,291,sandwich loaves
29/05/18,291,sandwich loaves
29/05/18,291,tortillas
29/05/18,291,cereals
29/05/18,291,mixes
29/05/18,291,dishwashing liquid/detergent
29/05/18,291,sandwich loaves
29/05/18,292,sandwich bags
29/05/18,292,eggs
29/05/18,292,all- purpose
29/05/18,292,sandwich bags
29/05/18,292,paper towels
29/05/18,292,cereals
29/05/18,292,paper towels
29/05/18,292,ketchup
29/05/18,292,yogurt
29/05/18,292,cereals
29/05/18,292,eggs
29/05/18,292,toilet paper
29/05/18,292,hand soap
29/05/18,292,sandwich loaves
29/05/18,292,poultry
29/05/18,292,beef
29/05/18,292,fruits
29/05/18,292,milk
29/05/18,292,individual meals
29/05/18,292,ice cream
29/05/18,292,all- purpose
29/05/18,292,pasta
30/05/18,293,sandwich bags
30/05/18,293,all- purpose
30/05/18,293,paper towels
30/05/18,293,toilet paper
30/05/18,293,juice
30/05/18,293,pasta
30/05/18,294,flour
30/05/18,294,coffee/tea
30/05/18,294,ketchup
30/05/18,294,shampoo
30/05/18,294,sandwich bags
30/05/18,294,cereals
30/05/18,294,milk
30/05/18,294,butter
30/05/18,294,butter
30/05/18,294,laundry detergent
30/05/18,294,hand soap
30/05/18,294,coffee/tea
31/05/18,295,juice
31/05/18,295,bagels
31/05/18,295,coffee/tea
31/05/18,295,shampoo
31/05/18,295,shampoo
31/05/18,295,waffles
31/05/18,295,toilet paper
31/05/18,295,toilet paper
31/05/18,295,juice
31/05/18,295,eggs
31/05/18,295,all- purpose
31/05/18,295,ketchup
31/05/18,295,sugar
31/05/18,295,shampoo
31/05/18,295,sugar
31/05/18,296,eggs
31/05/18,296,waffles
31/05/18,296,waffles
31/05/18,296,milk
31/05/18,296,butter
31/05/18,296,pork
31/05/18,296,cheeses
31/05/18,296,eggs
31/05/18,296,mixes
31/05/18,297,sandwich bags
31/05/18,297,cereals
31/05/18,297,fruits
31/05/18,297,butter
31/05/18,297,individual meals
31/05/18,297,ketchup
31/05/18,297,pork
31/05/18,297,coffee/tea
31/05/18,297,soda
01/06/18,298,shampoo
01/06/18,298,pork
01/06/18,298,sandwich bags
01/06/18,298,sandwich loaves
01/06/18,298,beef
01/06/18,298,cereals
01/06/18,298,hand soap
01/06/18,298,tortillas
01/06/18,298,beef
01/06/18,298,cereals
01/06/18,298,cereals
01/06/18,298,eggs
01/06/18,298,mixes
01/06/18,298,juice
01/06/18,298,paper towels
01/06/18,298,all- purpose
01/06/18,298,toilet paper
01/06/18,298,tortillas
02/06/18,299,butter
02/06/18,299,sandwich bags
02/06/18,299,beef
02/06/18,299,soda
02/06/18,299,sandwich loaves
02/06/18,299,milk
02/06/18,299,flour
02/06/18,299,laundry detergent
02/06/18,299,individual meals
02/06/18,299,lunch meat
02/06/18,299,beef
02/06/18,299,eggs
02/06/18,299,spaghetti sauce
03/06/18,300,individual meals
03/06/18,300,paper towels
03/06/18,300,butter
03/06/18,300,dinner rolls
03/06/18,300,shampoo
03/06/18,301,ice cream
03/06/18,301,ice cream
03/06/18,301,all- purpose
03/06/18,301,sandwich loaves
03/06/18,301,sandwich loaves
03/06/18,301,soap
03/06/18,301,butter
03/06/18,301,individual meals
03/06/18,301,lunch meat
03/06/18,301,coffee/tea
03/06/18,301,coffee/tea
03/06/18,301,dinner rolls
03/06/18,301,individual meals
03/06/18,302,mixes
03/06/18,302,butter
03/06/18,302,mixes
03/06/18,302,beef
03/06/18,302,spaghetti sauce
03/06/18,302,tortillas
03/06/18,302,individual meals
03/06/18,302,beef
03/06/18,302,coffee/tea
03/06/18,302,butter
03/06/18,302,pork
03/06/18,302,soda
03/06/18,302,ketchup
03/06/18,302,mixes
03/06/18,302,mixes
03/06/18,302,bagels
04/06/18,303,coffee/tea
04/06/18,303,cheeses
04/06/18,303,sandwich bags
04/06/18,303,dinner rolls
04/06/18,303,waffles
04/06/18,303,sandwich bags
04/06/18,303,dishwashing liquid/detergent
04/06/18,303,yogurt
04/06/18,304,spaghetti sauce
04/06/18,304,poultry
04/06/18,304,coffee/tea
04/06/18,304,tortillas
04/06/18,304,hand soap
04/06/18,304,all- purpose
04/06/18,304,sugar
04/06/18,304,paper towels
04/06/18,304,coffee/tea
04/06/18,304,pasta
04/06/18,304,all- purpose
04/06/18,304,ketchup
04/06/18,304,toilet paper
04/06/18,304,juice
04/06/18,304,sandwich bags
04/06/18,304,eggs
04/06/18,304,dinner rolls
04/06/18,304,bagels
04/06/18,304,toilet paper
04/06/18,304,sugar
04/06/18,304,flour
04/06/18,304,soap
04/06/18,304,laundry detergent
04/06/18,304,pork
04/06/18,304,mixes
04/06/18,305,coffee/tea
04/06/18,305,butter
04/06/18,305,soda
04/06/18,305,hand soap
04/06/18,305,hand soap
04/06/18,305,laundry detergent
04/06/18,305,sugar
04/06/18,305,butter
04/06/18,305,aluminum foil
04/06/18,305,soda
04/06/18,305,soap
04/06/18,305,soap
04/06/18,305,coffee/tea
04/06/18,305,sandwich loaves
04/06/18,305,soda
04/06/18,305,individual meals
04/06/18,305,sugar
04/06/18,305,aluminum foil
04/06/18,305,tortillas
04/06/18,305,shampoo
04/06/18,305,pasta
04/06/18,305,sugar
04/06/18,305,fruits
04/06/18,305,milk
04/06/18,305,hand soap
04/06/18,305,fruits
04/06/18,305,laundry detergent
04/06/18,306,eggs
04/06/18,306,pork
04/06/18,306,beef
04/06/18,306,mixes
04/06/18,306,ketchup
05/06/18,307,bagels
05/06/18,307,sandwich bags
05/06/18,307,flour
05/06/18,307,sugar
05/06/18,307,beef
05/06/18,307,individual meals
05/06/18,307,cheeses
05/06/18,307,pasta
05/06/18,307,fruits
05/06/18,307,dishwashing liquid/detergent
05/06/18,307,yogurt
05/06/18,307,spaghetti sauce
05/06/18,307,paper towels
05/06/18,307,spaghetti sauce
05/06/18,307,butter
05/06/18,307,mixes
05/06/18,307,sandwich loaves
05/06/18,307,hand soap
05/06/18,307,cheeses
05/06/18,307,tortillas
05/06/18,307,ice cream
06/06/18,308,pasta
06/06/18,308,sandwich bags
06/06/18,308,dishwashing liquid/detergent
06/06/18,308,mixes
06/06/18,308,tortillas
06/06/18,308,dinner rolls
06/06/18,308,shampoo
06/06/18,308,all- purpose
06/06/18,309,laundry detergent
06/06/18,309,juice
06/06/18,309,pasta
06/06/18,309,fruits
06/06/18,309,lunch meat
06/06/18,309,spaghetti sauce
06/06/18,309,eggs
06/06/18,309,laundry detergent
06/06/18,309,poultry
06/06/18,309,pasta
06/06/18,309,bagels
06/06/18,309,pasta
06/06/18,309,cereals
06/06/18,309,pork
06/06/18,309,pork
06/06/18,309,sugar
06/06/18,309,sandwich bags
06/06/18,309,all- purpose
06/06/18,309,paper towels
06/06/18,309,cheeses
06/06/18,309,butter
06/06/18,309,shampoo
06/06/18,309,aluminum foil
06/06/18,310,sandwich loaves
06/06/18,310,spaghetti sauce
06/06/18,310,milk
06/06/18,310,yogurt
06/06/18,310,eggs
06/06/18,310,laundry detergent
06/06/18,310,fruits
06/06/18,310,waffles
06/06/18,310,soap
06/06/18,310,ice cream
06/06/18,310,laundry detergent
06/06/18,310,waffles
06/06/18,310,all- purpose
06/06/18,310,pasta
06/06/18,310,spaghetti sauce
06/06/18,310,waffles
06/06/18,310,milk
06/06/18,310,shampoo
06/06/18,310,shampoo
06/06/18,310,fruits
06/06/18,310,soap
06/06/18,310,mixes
06/06/18,310,milk
07/06/18,311,cereals
07/06/18,311,sugar
07/06/18,311,lunch meat
07/06/18,311,sandwich loaves
07/06/18,311,bagels
07/06/18,311,waffles
07/06/18,311,sandwich bags
07/06/18,311,hand soap
07/06/18,311,soda
07/06/18,311,beef
07/06/18,311,cheeses
07/06/18,311,sugar
07/06/18,311,coffee/tea
07/06/18,311,soap
07/06/18,311,butter
07/06/18,311,poultry
07/06/18,311,tortillas
07/06/18,311,eggs
07/06/18,311,aluminum foil
07/06/18,311,sugar
07/06/18,311,yogurt
07/06/18,311,coffee/tea
07/06/18,311,laundry detergent
07/06/18,311,shampoo
07/06/18,311,milk
07/06/18,311,paper towels
07/06/18,311,poultry
07/06/18,311,beef
07/06/18,311,shampoo
07/06/18,311,ice cream
07/06/18,311,pork
07/06/18,311,pasta
07/06/18,312,beef
07/06/18,312,sugar
07/06/18,312,dishwashing liquid/detergent
07/06/18,312,dinner rolls
07/06/18,312,toilet paper
07/06/18,312,spaghetti sauce
07/06/18,312,beef
07/06/18,312,beef
07/06/18,312,laundry detergent
07/06/18,312,milk
07/06/18,312,beef
07/06/18,312,individual meals
07/06/18,312,soap
07/06/18,312,sugar
08/06/18,313,sugar
08/06/18,313,flour
08/06/18,313,cereals
08/06/18,313,dinner rolls
08/06/18,313,pasta
08/06/18,313,cheeses
08/06/18,313,mixes
08/06/18,313,ice cream
08/06/18,313,lunch meat
08/06/18,313,laundry detergent
08/06/18,313,paper towels
08/06/18,313,eggs
08/06/18,313,sugar
09/06/18,314,soap
09/06/18,314,ice cream
09/06/18,314,pork
09/06/18,314,paper towels
09/06/18,314,pasta
09/06/18,314,soap
09/06/18,314,butter
10/06/18,315,pasta
10/06/18,315,shampoo
10/06/18,315,spaghetti sauce
10/06/18,315,spaghetti sauce
10/06/18,315,dinner rolls
10/06/18,315,hand soap
10/06/18,315,cheeses
10/06/18,315,aluminum foil
10/06/18,315,flour
10/06/18,315,waffles
10/06/18,315,laundry detergent
10/06/18,315,paper towels
10/06/18,315,bagels
10/06/18,315,butter
10/06/18,315,individual meals
10/06/18,315,paper towels
10/06/18,315,eggs
10/06/18,315,coffee/tea
10/06/18,315,paper towels
10/06/18,315,fruits
10/06/18,316,cereals
10/06/18,316,toilet paper
10/06/18,316,sugar
10/06/18,316,all- purpose
10/06/18,316,fruits
10/06/18,316,shampoo
10/06/18,316,tortillas
10/06/18,316,flour
10/06/18,316,laundry detergent
10/06/18,316,sugar
11/06/18,317,pasta
11/06/18,317,waffles
11/06/18,317,tortillas
11/06/18,317,ice cream
11/06/18,317,tortillas
11/06/18,317,dishwashing liquid/detergent
11/06/18,317,individual meals
11/06/18,317,soda
11/06/18,317,soap
11/06/18,317,fruits
11/06/18,317,sugar
11/06/18,317,aluminum foil
11/06/18,317,hand soap
11/06/18,317,coffee/tea
11/06/18,317,lunch meat
11/06/18,317,eggs
11/06/18,317,cheeses
11/06/18,317,toilet paper
11/06/18,317,butter
11/06/18,317,eggs
11/06/18,317,beef
11/06/18,317,poultry
11/06/18,317,beef
11/06/18,317,spaghetti sauce
11/06/18,317,pasta
11/06/18,317,pasta
11/06/18,317,aluminum foil
11/06/18,317,hand soap
12/06/18,318,sandwich loaves
12/06/18,318,cheeses
12/06/18,318,eggs
12/06/18,318,shampoo
12/06/18,318,pork
12/06/18,318,pork
12/06/18,318,shampoo
12/06/18,318,shampoo
12/06/18,318,ketchup
12/06/18,318,waffles
12/06/18,318,sandwich bags
13/06/18,319,pork
13/06/18,319,spaghetti sauce
13/06/18,319,sandwich bags
13/06/18,319,cereals
13/06/18,319,beef
13/06/18,319,lunch meat
13/06/18,319,lunch meat
13/06/18,319,soap
13/06/18,319,dishwashing liquid/detergent
13/06/18,319,poultry
13/06/18,319,dinner rolls
13/06/18,319,cereals
13/06/18,320,waffles
13/06/18,320,cheeses
13/06/18,320,pasta
13/06/18,320,laundry detergent
13/06/18,320,pork
13/06/18,320,laundry detergent
13/06/18,320,all- purpose
13/06/18,320,toilet paper
13/06/18,320,pork
13/06/18,320,all- purpose
13/06/18,320,sandwich bags
13/06/18,321,soda
13/06/18,321,individual meals
13/06/18,321,butter
13/06/18,321,dishwashing liquid/detergent
13/06/18,321,lunch meat
13/06/18,321,cheeses
14/06/18,322,ketchup
14/06/18,322,individual meals
14/06/18,322,flour
14/06/18,322,juice
14/06/18,322,milk
14/06/18,322,shampoo
14/06/18,322,cereals
14/06/18,322,paper towels
14/06/18,322,laundry detergent
14/06/18,322,paper towels
14/06/18,322,all- purpose
14/06/18,322,coffee/tea
14/06/18,322,hand soap
14/06/18,322,ice cream
14/06/18,322,cheeses
14/06/18,322,cheeses
14/06/18,322,mixes
14/06/18,322,yogurt
14/06/18,322,poultry
14/06/18,322,ketchup
14/06/18,322,pasta
14/06/18,322,poultry
14/06/18,322,sandwich loaves
14/06/18,322,toilet paper
14/06/18,322,ketchup
14/06/18,322,tortillas
14/06/18,322,aluminum foil
14/06/18,322,shampoo
14/06/18,323,ice cream
14/06/18,323,ketchup
14/06/18,323,flour
14/06/18,323,cereals
14/06/18,323,cereals
14/06/18,323,bagels
14/06/18,323,lunch meat
14/06/18,323,hand soap
14/06/18,323,coffee/tea
14/06/18,323,sandwich bags
14/06/18,323,sandwich bags
14/06/18,323,all- purpose
14/06/18,323,eggs
14/06/18,323,coffee/tea
14/06/18,323,bagels
14/06/18,323,dinner rolls
15/06/18,324,pasta
15/06/18,324,bagels
15/06/18,324,beef
15/06/18,324,tortillas
15/06/18,324,dinner rolls
15/06/18,324,toilet paper
15/06/18,324,aluminum foil
15/06/18,324,fruits
15/06/18,324,pork
15/06/18,324,cheeses
15/06/18,324,coffee/tea
15/06/18,324,milk
15/06/18,324,sugar
15/06/18,324,poultry
15/06/18,324,toilet paper
15/06/18,324,spaghetti sauce
15/06/18,324,lunch meat
15/06/18,325,tortillas
15/06/18,325,individual meals
15/06/18,325,individual meals
15/06/18,325,poultry
15/06/18,325,fruits
15/06/18,325,soda
15/06/18,325,dishwashing liquid/detergent
15/06/18,325,cereals
15/06/18,325,aluminum foil
15/06/18,325,aluminum foil
15/06/18,325,pork
15/06/18,325,ice cream
15/06/18,325,lunch meat
16/06/18,326,waffles
16/06/18,326,individual meals
16/06/18,326,pork
16/06/18,326,tortillas
16/06/18,326,sandwich bags
16/06/18,326,aluminum foil
16/06/18,326,individual meals
16/06/18,326,coffee/tea
16/06/18,326,cheeses
16/06/18,326,bagels
16/06/18,326,eggs
16/06/18,326,soda
16/06/18,326,flour
16/06/18,326,yogurt
16/06/18,326,ice cream
16/06/18,326,poultry
16/06/18,326,pork
16/06/18,326,flour
16/06/18,326,milk
16/06/18,326,aluminum foil
16/06/18,326,cheeses
16/06/18,326,soda
16/06/18,326,sandwich loaves
16/06/18,326,cereals
16/06/18,326,paper towels
16/06/18,326,pasta
16/06/18,326,beef
16/06/18,326,coffee/tea
16/06/18,326,yogurt
17/06/18,327,ice cream
17/06/18,327,mixes
17/06/18,327,poultry
17/06/18,327,toilet paper
17/06/18,327,laundry detergent
17/06/18,327,sugar
17/06/18,327,poultry
17/06/18,327,aluminum foil
17/06/18,327,hand soap
17/06/18,327,cereals
17/06/18,327,cheeses
17/06/18,327,coffee/tea
17/06/18,327,beef
17/06/18,327,bagels
17/06/18,327,individual meals
17/06/18,327,ice cream
17/06/18,327,pasta
17/06/18,327,pasta
17/06/18,327,ketchup
17/06/18,327,juice
17/06/18,327,aluminum foil
17/06/18,327,paper towels
17/06/18,327,beef
17/06/18,327,lunch meat
17/06/18,327,shampoo
17/06/18,327,waffles
17/06/18,327,shampoo
17/06/18,327,sandwich loaves
17/06/18,327,sandwich bags
17/06/18,328,coffee/tea
17/06/18,328,sugar
17/06/18,328,beef
17/06/18,328,sugar
17/06/18,328,soap
17/06/18,328,waffles
17/06/18,328,paper towels
17/06/18,328,waffles
17/06/18,328,cheeses
17/06/18,328,sandwich bags
17/06/18,328,paper towels
17/06/18,328,cheeses
17/06/18,328,fruits
17/06/18,328,sandwich loaves
17/06/18,328,aluminum foil
17/06/18,328,ice cream
17/06/18,328,coffee/tea
17/06/18,329,poultry
17/06/18,329,butter
17/06/18,329,coffee/tea
17/06/18,329,hand soap
17/06/18,329,spaghetti sauce
17/06/18,330,pasta
17/06/18,330,mixes
17/06/18,330,flour
17/06/18,330,sandwich loaves
17/06/18,330,cereals
17/06/18,330,hand soap
17/06/18,330,paper towels
17/06/18,330,shampoo
17/06/18,330,butter
17/06/18,330,sandwich bags
17/06/18,330,bagels
17/06/18,330,fruits
17/06/18,330,ice cream
17/06/18,330,soap
17/06/18,330,soda
17/06/18,330,bagels
17/06/18,330,juice
17/06/18,330,ketchup
17/06/18,330,soap
17/06/18,330,eggs
17/06/18,330,ketchup
17/06/18,330,fruits
17/06/18,330,sandwich loaves
17/06/18,330,cereals
17/06/18,330,milk
17/06/18,330,spaghetti sauce
17/06/18,330,hand soap
17/06/18,330,mixes
17/06/18,331,pasta
17/06/18,331,bagels
17/06/18,331,cereals
17/06/18,331,milk
17/06/18,331,bagels
17/06/18,331,sandwich bags
17/06/18,331,flour
17/06/18,331,sandwich bags
17/06/18,331,mixes
17/06/18,331,shampoo
17/06/18,331,yogurt
17/06/18,331,tortillas
17/06/18,331,spaghetti sauce
17/06/18,331,toilet paper
17/06/18,331,hand soap
17/06/18,331,beef
17/06/18,331,lunch meat
17/06/18,331,yogurt
17/06/18,331,butter
17/06/18,331,dinner rolls
17/06/18,331,lunch meat
17/06/18,331,cheeses
17/06/18,331,butter
18/06/18,332,laundry detergent
18/06/18,332,bagels
18/06/18,332,bagels
18/06/18,332,fruits
18/06/18,332,coffee/tea
18/06/18,332,coffee/tea
18/06/18,332,spaghetti sauce
18/06/18,332,cereals
18/06/18,332,soda
18/06/18,332,cheeses
18/06/18,332,fruits
18/06/18,332,beef
18/06/18,332,toilet paper
19/06/18,333,individual meals
19/06/18,333,bagels
19/06/18,333,waffles
19/06/18,333,ketchup
19/06/18,333,sandwich loaves
19/06/18,333,spaghetti sauce
19/06/18,333,sandwich bags
19/06/18,333,soda
19/06/18,333,milk
19/06/18,333,sandwich bags
19/06/18,333,yogurt
19/06/18,333,cereals
19/06/18,333,toilet paper
19/06/18,333,ice cream
19/06/18,333,juice
19/06/18,333,fruits
19/06/18,333,poultry
19/06/18,334,individual meals
19/06/18,334,mixes
19/06/18,334,sugar
19/06/18,334,sandwich loaves
19/06/18,334,sandwich loaves
19/06/18,334,hand soap
19/06/18,334,sandwich bags
19/06/18,334,soda
19/06/18,334,individual meals
19/06/18,334,eggs
19/06/18,334,paper towels
19/06/18,334,pasta
19/06/18,334,milk
19/06/18,334,all- purpose
19/06/18,334,aluminum foil
19/06/18,334,shampoo
19/06/18,334,paper towels
19/06/18,334,sugar
19/06/18,334,ice cream
19/06/18,334,pasta
19/06/18,334,eggs
19/06/18,334,soap
19/06/18,334,milk
19/06/18,334,beef
19/06/18,334,sugar
19/06/18,334,dishwashing liquid/detergent
19/06/18,334,bagels
19/06/18,334,mixes
19/06/18,334,sugar
19/06/18,335,cereals
19/06/18,335,bagels
19/06/18,335,flour
19/06/18,335,ice cream
19/06/18,335,pork
19/06/18,335,toilet paper
19/06/18,335,waffles
19/06/18,335,toilet paper
19/06/18,335,yogurt
19/06/18,335,sandwich loaves
19/06/18,335,eggs
19/06/18,335,soap
19/06/18,335,cheeses
19/06/18,335,sugar
19/06/18,335,cheeses
19/06/18,335,fruits
19/06/18,335,sugar
19/06/18,335,pasta
19/06/18,335,aluminum foil
19/06/18,335,sandwich loaves
19/06/18,335,aluminum foil
19/06/18,335,pasta
19/06/18,335,aluminum foil
19/06/18,335,beef
19/06/18,335,pasta
19/06/18,335,spaghetti sauce
19/06/18,335,poultry
19/06/18,335,juice
19/06/18,335,pork
20/06/18,336,lunch meat
20/06/18,336,sugar
20/06/18,336,shampoo
20/06/18,336,yogurt
20/06/18,336,flour
20/06/18,336,hand soap
20/06/18,336,juice
20/06/18,336,yogurt
20/06/18,336,pasta
20/06/18,336,poultry
20/06/18,336,shampoo
20/06/18,336,sugar
20/06/18,336,dinner rolls
20/06/18,336,waffles
20/06/18,336,beef
20/06/18,336,beef
20/06/18,336,spaghetti sauce
21/06/18,337,toilet paper
21/06/18,337,juice
21/06/18,337,aluminum foil
21/06/18,337,paper towels
21/06/18,337,coffee/tea
21/06/18,337,individual meals
21/06/18,337,cereals
21/06/18,337,shampoo
21/06/18,337,beef
21/06/18,337,cheeses
21/06/18,337,individual meals
21/06/18,337,bagels
21/06/18,337,sandwich loaves
21/06/18,337,aluminum foil
21/06/18,337,flour
21/06/18,337,dishwashing liquid/detergent
21/06/18,337,lunch meat
21/06/18,337,sugar
21/06/18,337,all- purpose
21/06/18,337,flour
21/06/18,337,yogurt
21/06/18,337,bagels
21/06/18,337,individual meals
21/06/18,337,tortillas
21/06/18,337,individual meals
21/06/18,338,lunch meat
21/06/18,338,pork
21/06/18,338,individual meals
21/06/18,338,aluminum foil
21/06/18,338,individual meals
21/06/18,338,cereals
21/06/18,338,aluminum foil
21/06/18,338,ice cream
21/06/18,338,ice cream
21/06/18,338,dinner rolls
21/06/18,338,fruits
21/06/18,338,poultry
21/06/18,338,laundry detergent
21/06/18,338,spaghetti sauce
21/06/18,338,poultry
21/06/18,338,coffee/tea
21/06/18,338,individual meals
21/06/18,338,dinner rolls
21/06/18,338,ice cream
22/06/18,339,butter
22/06/18,339,pork
22/06/18,339,shampoo
22/06/18,339,waffles
22/06/18,339,dinner rolls
22/06/18,339,spaghetti sauce
22/06/18,339,fruits
22/06/18,339,juice
22/06/18,339,sandwich loaves
22/06/18,339,butter
22/06/18,339,butter
22/06/18,339,lunch meat
22/06/18,339,beef
22/06/18,339,waffles
22/06/18,339,yogurt
22/06/18,340,milk
22/06/18,340,ice cream
22/06/18,340,flour
22/06/18,340,sandwich loaves
22/06/18,340,shampoo
22/06/18,340,sandwich bags
22/06/18,340,flour
22/06/18,340,bagels
22/06/18,340,butter
22/06/18,340,ketchup
22/06/18,340,lunch meat
22/06/18,340,individual meals
22/06/18,340,cheeses
23/06/18,341,all- purpose
23/06/18,341,cereals
23/06/18,341,hand soap
23/06/18,341,cheeses
23/06/18,341,pasta
23/06/18,341,milk
23/06/18,341,mixes
24/06/18,342,sandwich loaves
24/06/18,342,butter
24/06/18,342,eggs
24/06/18,342,hand soap
24/06/18,342,beef
24/06/18,342,cereals
24/06/18,342,coffee/tea
24/06/18,342,yogurt
24/06/18,342,individual meals
24/06/18,342,mixes
24/06/18,342,toilet paper
24/06/18,342,laundry detergent
25/06/18,343,cereals
25/06/18,343,mixes
25/06/18,343,toilet paper
25/06/18,343,pasta
25/06/18,343,shampoo
25/06/18,343,waffles
25/06/18,343,flour
25/06/18,343,sandwich loaves
25/06/18,343,beef
25/06/18,343,dinner rolls
25/06/18,343,soda
25/06/18,343,soap
25/06/18,343,ketchup
25/06/18,343,waffles
25/06/18,343,pork
25/06/18,343,coffee/tea
25/06/18,343,flour
25/06/18,343,flour
